fecha,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2014-04-13,10.862499999999999,15.5875,32.22083333333333,68.625,273.0,0.10333333333333333,4.9750000000000005,0.07916666666666666,10.8375,0.33949999999999997,0.435,64.95833333333333,164.70833333333334
2014-04-14,7.808333333333334,22.599999999999998,50.270833333333336,71.25,275.8333333333333,0.08958333333333333,2.7375000000000003,0.2625,9.170833333333333,0.36141666666666666,0.31,74.04166666666667,163.375
2014-04-15,6.7,18.76666666666667,38.725,75.58333333333333,288.0833333333333,0.08041666666666666,2.625,0.10416666666666667,8.233333333333333,0.3585833333333333,0.2529166666666667,54.5,166.70833333333334
2014-04-16,7.133333333333333,7.266666666666667,17.004166666666666,67.20833333333333,57.166666666666664,0.10458333333333332,0.6249999999999999,0.0,8.625,0.34625,0.3954166666666667,32.291666666666664,221.54166666666666
2014-04-17,8.183333333333334,11.65,24.212500000000002,59.541666666666664,198.58333333333334,0.125,0.2541666666666667,0.0,8.6875,0.3297083333333333,0.5008333333333334,63.958333333333336,220.875
2014-04-18,8.170833333333333,7.7749999999999995,20.216666666666665,79.5,215.875,0.08374999999999999,4.691666666666666,0.2625,9.35,0.3586666666666667,0.235,75.29166666666667,160.70833333333334
2014-04-19,11.966666666666667,15.166666666666666,31.108333333333334,77.125,40.625,0.12583333333333332,7.779166666666666,0.0,10.9375,0.349375,0.41124999999999995,34.666666666666664,212.08333333333334
2014-04-20,14.704166666666666,15.454166666666666,32.90833333333333,67.66666666666667,80.33333333333333,0.14041666666666666,8.5375,0.09999999999999999,13.516666666666666,0.33166666666666667,0.5766666666666667,66.95833333333333,214.58333333333334
2014-04-21,13.470833333333333,13.775,29.037499999999998,78.20833333333333,90.91666666666667,0.11541666666666667,9.4375,0.11666666666666665,13.495833333333332,0.351375,0.38208333333333333,60.166666666666664,205.20833333333334
2014-04-22,14.116666666666667,7.970833333333334,18.55,84.16666666666667,102.375,0.11375,11.266666666666666,0.19583333333333333,14.1625,0.36012500000000003,0.3075,64.0,201.41666666666666
